capture_us,arm_x,arm_z,claw
1787986385890946,110,-70,128
1787986385911593,110,-70,128
1787986385930671,110,-70,128
1787986385950553,110,-70,128
1787986385970888,110,-70,128
1787986385991728,110,-70,128
1787986386013023,110,-70,128
1787986386030476,110,-70,128
1787986386052939,110,-70,128
1787986386071841,110,-70,128
1787986386090478,110,-70,128
1787986386112117,110,-70,128
1787986386130864,110,-70,128
1787986386150844,110,-70,128
1787986386170772,110,-70,128
1787986386191431,110,-70,128
1787986386211059,110,-70,128
1787986386231143,110,-70,128
1787986386250643,110,-70,128
1787986386270656,110,-70,128
1787986386290445,110,-70,128
1787986386310566,110,-70,128
1787986386330641,110,-70,128
1787986386350586,110,-70,128
1787986386370994,110,-70,128
1787986386391806,110,-70,128
1787986386411991,110,-70,128
1787986386431696,110,-70,128
1787986386450479,110,-70,128
1787986386471713,110,-70,128
1787986386492192,110,-70,128
1787986386512403,110,-70,128
1787986386531105,110,-70,128
1787986386550786,110,-70,128
1787986386572263,110,-70,128
1787986386590984,110,-70,128
1787986386610943,110,-70,128
1787986386630977,110,-70,128
1787986386650693,110,-70,128
1787986386670992,110,-70,128
1787986386690536,110,-70,128
1787986386711141,110,-70,128
1787986386732402,110,-70,128
1787986386750738,110,-70,128
1787986386771389,110,-70,128
1787986386790578,110,-70,128
1787986386810786,110,-70,128
1787986386832673,110,-70,128
1787986386850829,110,-70,128
1787986386871096,110,-70,128
1787986386890495,110,-70,128
1787986386911342,110,-70,128
1787986386930616,110,-70,128
1787986386950876,110,-70,128
1787986386970925,110,-70,128
1787986386991498,110,-70,128
1787986387011752,110,-70,128
1787986387031272,110,-70,128
1787986387050707,110,-70,128
1787986387071882,110,-70,128
1787986387090531,110,-70,128
1787986387111757,110,-70,128
1787986387130693,110,-70,128
1787986387151324,110,-70,128
1787986387170555,110,-70,128
1787986387190559,110,-70,128
1787986387211144,110,-70,128
1787986387230657,110,-70,128
1787986387251042,110,-70,128
1787986387271362,110,-70,128
1787986387291269,110,-70,128
1787986387311237,110,-70,128
1787986387330839,110,-70,128
1787986387350647,110,-70,128
1787986387370495,110,-70,128
1787986387390559,110,-70,128
1787986387411036,110,-70,128
1787986387431027,110,-70,128
1787986387450451,110,-70,128
1787986387470908,110,-70,128
1787986387490619,110,-70,128
1787986387511359,110,-70,128
1787986387531545,110,-70,128
1787986387551100,110,-70,128
1787986387570850,110,-70,128
1787986387590750,110,-70,128
1787986387611164,110,-70,128
1787986387631530,110,-70,128
1787986387650735,110,-70,128
1787986387670540,110,-70,128
1787986387691267,110,-70,128
1787986387710540,110,-70,128
1787986387731368,110,-70,128
1787986387751221,110,-70,128
1787986387770563,110,-70,128
1787986387790555,110,-70,128
1787986387810910,110,-70,128
1787986387830946,110,-70,128
1787986387851416,110,-70,128
1787986387871471,110,-70,128
1787986387890455,110,-70,128
1787986387911218,110,-80,128
1787986387931032,110,-80,128
1787986387950676,110,-80,128
1787986387971395,110,-80,128
1787986387990697,110,-80,128
1787986388011131,110,-80,128
1787986388030518,110,-80,128
1787986388050656,110,-80,128
1787986388070637,110,-80,128
1787986388091152,110,-80,128
1787986388110538,110,-80,128
1787986388130526,110,-80,128
1787986388150871,110,-80,128
1787986388170523,110,-80,128
1787986388191224,110,-80,128
1787986388211309,110,-80,128
1787986388231351,110,-80,128
1787986388251245,110,-80,128
1787986388270467,110,-80,128
1787986388290883,110,-80,128
1787986388311283,110,-80,128
1787986388330559,110,-80,128
1787986388350881,110,-80,128
1787986388370704,110,-80,128
1787986388391363,110,-80,128
1787986388411223,110,-80,128
1787986388431190,110,-80,128
1787986388450804,110,-80,128
1787986388470909,110,-80,128
1787986388490736,110,-80,128
1787986388511114,110,-80,128
1787986388531521,110,-80,128
1787986388551463,110,-80,128
1787986388570910,110,-80,128
1787986388591050,110,-80,128
1787986388610709,110,-80,128
1787986388631337,110,-80,128
1787986388650512,110,-80,128
1787986388670798,110,-80,128
1787986388690520,110,-80,128
1787986388711133,110,-80,128
1787986388731369,110,-80,128
1787986388751101,110,-80,128
1787986388770649,110,-80,128
1787986388790774,110,-80,128
1787986388811477,110,-80,128
1787986388830895,110,-80,128
1787986388851147,110,-80,128
1787986388870745,110,-80,128
1787986388891489,110,-80,128
1787986388911081,110,-80,128
1787986388931430,110,-80,128
1787986388950890,110,-80,128
1787986388971443,110,-80,128
1787986388991217,110,-80,128
1787986389011536,110,-80,128
1787986389031306,110,-80,128
1787986389051588,110,-80,128
1787986389071231,110,-80,128
1787986389090915,110,-80,128
1787986389111041,110,-80,128
1787986389130981,110,-80,128
1787986389151140,110,-80,128
1787986389171075,110,-80,128
1787986389190894,110,-80,128
1787986389210564,110,-80,128
1787986389231205,110,-80,128
1787986389251239,110,-80,128
1787986389271163,110,-80,128
1787986389290533,110,-80,128
1787986389311456,110,-80,128
1787986389331327,110,-80,128
1787986389351457,110,-80,128
1787986389370927,110,-80,128
1787986389391033,110,-80,128
1787986389411579,110,-80,128
1787986389430715,110,-80,128
1787986389451458,110,-80,128
1787986389471124,110,-80,128
1787986389491136,110,-80,128
1787986389511055,110,-80,128
1787986389530650,110,-80,128
1787986389550942,110,-80,128
1787986389571312,110,-80,128
1787986389590415,110,-80,128
1787986389611462,110,-80,128
1787986389631055,110,-80,128
1787986389650621,110,-80,128
1787986389670539,110,-80,128
1787986389690892,110,-80,128
1787986389711045,110,-80,128
1787986389731474,110,-80,128
1787986389750937,110,-80,128
1787986389771296,110,-80,128
1787986389791375,110,-80,128
1787986389810814,110,-80,128
1787986389831434,110,-80,128
1787986389850468,110,-80,128
1787986389870569,110,-80,128
1787986389891559,110,-80,128
1787986389911133,110,-80,128
1787986389931045,110,-80,128
1787986389950846,110,-80,128
1787986389971116,110,-80,128
1787986389990569,110,-80,128
1787986390010723,110,-80,128
1787986390030494,110,-80,128
1787986390050556,110,-80,128
1787986390071435,110,-80,128
1787986390090519,110,-80,128
1787986390111028,110,-80,128
1787986390130598,110,-80,128
1787986390150845,110,-80,128
1787986390170633,110,-80,128
1787986390190416,110,-80,128
1787986390211056,110,-80,128
1787986390231057,110,-80,128
1787986390251192,110,-80,128
1787986390270603,110,-80,128
1787986390291447,110,-80,128
1787986390310775,110,-80,128
1787986390331289,110,-80,128
1787986390350536,110,-80,128
1787986390370760,110,-80,128
1787986390390820,110,-80,128
1787986390411394,110,-80,128
1787986390430903,110,-80,128
1787986390450769,110,-80,128
1787986390470750,110,-80,128
1787986390491621,110,-80,128
1787986390511294,110,-80,128
1787986390530612,110,-80,128
1787986390551321,110,-80,128
1787986390571532,110,-80,148
1787986390590509,110,-80,148
1787986390611457,110,-80,148
1787986390630771,110,-80,148
1787986390651371,110,-80,148
1787986390671150,110,-80,148
1787986390690688,110,-80,148
1787986390710639,110,-80,148
1787986390730845,110,-80,148
1787986390751505,110,-80,148
1787986390771365,110,-80,148
1787986390790741,110,-80,148
1787986390810496,110,-80,148
1787986390831409,110,-80,148
1787986390850705,110,-80,148
1787986390871432,110,-80,148
1787986390891410,110,-80,148
1787986390911289,110,-80,148
1787986390930891,110,-80,148
1787986390950778,110,-80,148
1787986390970656,110,-80,148
1787986390991097,110,-80,168
1787986391011343,110,-80,168
1787986391031277,110,-80,168
1787986391050646,110,-80,168
1787986391070570,110,-80,168
1787986391091060,110,-80,168
1787986391110835,110,-80,168
1787986391130645,110,-80,168
1787986391150692,110,-80,168
1787986391171180,110,-80,168
1787986391190621,110,-80,168
1787986391210527,110,-80,168
1787986391230540,110,-80,168
1787986391250531,110,-80,168
1787986391271183,110,-80,168
1787986391291378,110,-80,188
1787986391310474,110,-80,188
1787986391331025,110,-80,188
1787986391350502,110,-80,188
1787986391371273,110,-80,188
1787986391391086,110,-80,188
1787986391410467,110,-80,188
1787986391430999,110,-80,188
1787986391451188,110,-80,188
1787986391471186,110,-80,188
1787986391490607,110,-80,188
1787986391510647,110,-80,188
1787986391531082,110,-80,188
1787986391551050,110,-80,208
1787986391571213,110,-80,208
1787986391591238,110,-80,208
1787986391611068,110,-80,208
1787986391630653,110,-80,208
1787986391651245,110,-80,208
1787986391671062,110,-80,208
1787986391690675,110,-80,208
1787986391711391,110,-80,208
1787986391731311,110,-80,208
1787986391751357,110,-80,208
1787986391771130,110,-80,208
1787986391791259,110,-80,208
1787986391810862,110,-80,208
1787986391831207,110,-80,208
1787986391851418,110,-80,208
1787986391870872,110,-80,208
1787986391890761,110,-80,208
1787986391910936,110,-80,208
1787986391931085,110,-80,208
1787986391951104,110,-80,208
1787986391971161,110,-80,228
1787986391991106,110,-80,228
1787986392011040,110,-80,228
1787986392031194,110,-80,228
1787986392050951,110,-80,228
1787986392071248,110,-80,228
1787986392091341,110,-80,228
1787986392111215,110,-80,228
1787986392130682,110,-80,228
1787986392151274,110,-80,228
1787986392171343,110,-80,228
1787986392190744,110,-80,228
1787986392210875,110,-80,228
1787986392230485,110,-80,228
1787986392250797,110,-80,228
1787986392271177,110,-80,228
1787986392290573,110,-80,228
1787986392310804,110,-80,228
1787986392331479,110,-80,248
1787986392350985,110,-80,248
1787986392371194,110,-80,248
1787986392391009,110,-80,248
1787986392411696,110,-80,248
1787986392431142,110,-80,248
1787986392450765,110,-80,248
1787986392470804,110,-80,248
1787986392491005,110,-80,248
1787986392510907,110,-80,248
1787986392531280,110,-80,248
1787986392551063,110,-80,248
1787986392570555,110,-80,248
1787986392591186,110,-80,248
1787986392610428,110,-80,248
1787986392630511,110,-80,248
1787986392651267,110,-80,248
1787986392671456,110,-80,248
1787986392691126,110,-80,248
1787986392711433,110,-80,248
1787986392730605,110,-80,248
1787986392750623,110,-80,248
1787986392770959,110,-80,248
1787986392791293,110,-80,248
1787986392810804,110,-80,248
1787986392830490,110,-80,248
1787986392850533,110,-80,248
1787986392870907,110,-80,248
1787986392890422,110,-80,248
1787986392910991,110,-80,248
1787986392930562,110,-80,248
1787986392950998,110,-80,248
1787986392970856,110,-80,248
1787986392991507,110,-80,248
1787986393011209,110,-80,248
1787986393030731,110,-80,248
1787986393050518,110,-80,248
1787986393070844,110,-80,248
1787986393090512,110,-80,248
1787986393110873,110,-80,248
1787986393131165,110,-80,248
1787986393151203,110,-80,248
1787986393171354,110,-80,248
1787986393190602,110,-80,248
1787986393210759,110,-80,248
1787986393231081,110,-80,248
1787986393250735,110,-80,248
1787986393271007,110,-80,248
1787986393291344,110,-80,248
1787986393310499,110,-80,248
1787986393330715,110,-80,248
1787986393351090,110,-80,248
1787986393371249,110,-80,248
1787986393391085,110,-80,248
1787986393411070,110,-80,248
1787986393431449,110,-80,248
1787986393450639,110,-80,248
1787986393470889,110,-80,248
1787986393491015,110,-80,248
1787986393510888,110,-80,248
1787986393530940,110,-80,248
1787986393551142,110,-80,248
1787986393570917,110,-80,248
1787986393591320,110,-80,248
1787986393610414,110,-80,248
1787986393630700,110,-80,248
1787986393650485,110,-80,248
1787986393671553,110,-80,248
1787986393691231,110,-80,248
1787986393710820,110,-80,248
1787986393730754,110,-80,248
1787986393751266,110,-80,248
1787986393770679,110,-80,248
1787986393791086,110,-80,248
1787986393811191,110,-80,248
1787986393830637,110,-80,248
1787986393851333,110,-80,248
1787986393870808,110,-80,248
1787986393890584,110,-80,248
1787986393910830,110,-80,248
1787986393930912,110,-80,248
1787986393950792,110,-80,248
1787986393971420,110,-80,248
1787986393991365,110,-80,248
1787986394011345,110,-80,248
1787986394030649,110,-80,248
1787986394050433,110,-80,248
1787986394071240,110,-80,248
1787986394091100,110,-80,248
1787986394111384,110,-80,248
1787986394131206,110,-80,248
1787986394150736,110,-80,248
1787986394170950,110,-80,248
1787986394190545,110,-80,248
1787986394211046,110,-80,248
1787986394230839,110,-80,248
1787986394250797,110,-80,248
1787986394270703,110,-80,248
1787986394291495,110,-80,248
1787986394311016,110,-80,248
1787986394330869,110,-80,248
1787986394351133,110,-80,248
1787986394370618,110,-80,248
1787986394390663,110,-80,248
1787986394410887,110,-80,248
1787986394430633,110,-80,248
1787986394451317,110,-80,248
1787986394471150,110,-80,248
1787986394490976,110,-80,248
1787986394511435,110,-80,248
1787986394531116,110,-80,248
1787986394551109,110,-80,248
1787986394570471,110,-80,248
1787986394590743,110,-80,248
1787986394610741,110,-80,248
1787986394630506,110,-80,248
1787986394650616,110,-80,248
1787986394671570,110,-80,248
1787986394691279,110,-80,248
1787986394710489,110,-80,248
1787986394731105,110,-80,248
1787986394750969,110,-80,248
1787986394771483,110,-80,248
1787986394790870,110,-80,248
1787986394811178,110,-80,248
1787986394831486,110,-80,248
1787986394851194,110,-80,248
1787986394871530,110,-80,248
1787986394891208,110,-80,248
1787986394910772,110,-80,248
1787986394930945,110,-80,248
1787986394951433,110,-80,248
1787986394970503,110,-80,248
1787986394991172,110,-80,248
1787986395010476,110,-80,248
1787986395031091,110,-80,248
1787986395050589,110,-80,248
1787986395071239,110,-80,248
1787986395091161,110,-80,248
1787986395111088,110,-80,248
1787986395130637,110,-80,248
1787986395150620,110,-80,248
1787986395170507,110,-80,248
1787986395191267,110,-80,248
1787986395210913,110,-80,248
1787986395230951,110,-80,248
1787986395250973,110,-80,248
1787986395271271,110,-80,248
1787986395290807,110,-80,248
1787986395310750,110,-80,248
1787986395331458,110,-80,248
1787986395351310,110,-80,248
1787986395370756,110,-80,248
1787986395391451,110,-80,248
1787986395411184,110,-80,248
1787986395430742,110,-80,248
1787986395451022,110,-80,248
1787986395470779,110,-80,248
1787986395490831,110,-80,248
1787986395510913,110,-80,248
1787986395530758,110,-80,248
1787986395551434,110,-80,248
1787986395571324,110,-80,248
1787986395591142,110,-80,248
1787986395610687,110,-80,248
1787986395630768,110,-80,248
1787986395651252,110,-80,248
1787986395670839,110,-80,248
1787986395690916,110,-80,248
1787986395711163,110,-80,248
1787986395730858,110,-80,248
1787986395750573,110,-80,248
1787986395771090,110,-80,248
1787986395790806,110,-80,248
1787986395810633,110,-80,248
1787986395830735,110,-80,248
1787986395851043,110,-80,248
1787986395871039,110,-80,248
1787986395890714,110,-80,248
1787986395911280,110,-80,248
1787986395931437,110,-80,248
1787986395951404,110,-80,248
1787986395971553,110,-80,248
1787986395991063,110,-80,248
1787986396010517,110,-80,248
1787986396031506,110,-80,248
1787986396051283,110,-80,248
1787986396071370,110,-80,248
1787986396090623,110,-80,248
1787986396111525,110,-80,248
1787986396131287,110,-80,248
1787986396151069,110,-80,248
1787986396170887,110,-80,248
1787986396190801,110,-80,248
1787986396210914,110,-80,248
1787986396231564,110,-80,248
1787986396251481,110,-80,248
1787986396270982,110,-80,248
1787986396290487,110,-80,248
1787986396310675,110,-80,248
1787986396331269,110,-80,248
1787986396351095,110,-80,248
1787986396371207,110,-80,248
1787986396391493,110,-80,248
1787986396410642,110,-80,248
1787986396430523,110,-80,248
1787986396451464,110,-80,248
1787986396471494,110,-80,248
1787986396490658,110,-80,248
1787986396511277,110,-80,248
1787986396531467,110,-80,248
1787986396550885,110,-80,248
1787986396571222,110,-80,248
1787986396590999,110,-80,248
1787986396611329,110,-80,248
1787986396630880,110,-80,248
1787986396650595,110,-80,248
1787986396670820,110,-80,248
1787986396690807,110,-80,248
1787986396711070,110,-80,248
1787986396731237,110,-80,248
1787986396750575,110,-80,248
1787986396771304,110,-80,248
1787986396790673,110,-80,248
1787986396810696,110,-80,248
1787986396831354,110,-80,248
1787986396851067,110,-80,248
1787986396870711,110,-80,248
1787986396891254,110,-80,248
1787986396911032,110,-80,248
1787986396930707,110,-80,248
1787986396950855,110,-80,248
1787986396971023,110,-80,248
1787986396991517,110,-80,248
1787986397010716,110,-80,248
1787986397031260,110,-80,248
1787986397051145,110,-80,248
1787986397071510,110,-80,248
1787986397090874,110,-80,248
1787986397111382,110,-80,248
1787986397131399,110,-80,248
1787986397150635,110,-80,248
1787986397170919,110,-80,248
1787986397190526,110,-80,248
1787986397211522,110,-80,248
1787986397231540,110,-80,248
1787986397250531,110,-80,248
1787986397271229,110,-80,248
1787986397291276,110,-80,248
1787986397310884,110,-80,248
1787986397330976,110,-80,248
1787986397350410,110,-80,248
1787986397370602,110,-80,248
1787986397391436,110,-80,248
1787986397410589,110,-80,248
1787986397430849,110,-80,248
1787986397451231,110,-80,248
1787986397471202,110,-80,248
1787986397491106,110,-80,248
1787986397511333,110,-80,248
1787986397531486,110,-80,248
1787986397551096,110,-80,248
1787986397570566,110,-80,248
1787986397591534,110,-80,248
1787986397610610,110,-80,248
1787986397631178,110,-80,248
1787986397651306,110,-80,248
1787986397670498,110,-80,248
1787986397690455,110,-80,248
1787986397710793,110,-80,248
1787986397730926,110,-80,248
1787986397750564,110,-80,248
1787986397770600,110,-80,248
1787986397790762,110,-80,248
1787986397811018,110,-80,248
1787986397831271,110,-80,248
1787986397850469,110,-80,248
1787986397871224,110,-80,248
1787986397890490,110,-80,248
1787986397911156,110,-80,248
1787986397931109,110,-80,248
1787986397950809,110,-80,248
1787986397971538,110,-80,248
1787986397991496,110,-80,248
1787986398010637,110,-80,248
1787986398030847,110,-80,248
1787986398050571,110,-80,248
1787986398070881,110,-80,248
1787986398090747,110,-80,248
1787986398111305,110,-80,248
1787986398131216,110,-80,248
1787986398151032,110,-80,248
1787986398171351,110,-80,248
1787986398191181,110,-80,248
1787986398211244,110,-80,248
1787986398231039,110,-80,248
1787986398251190,110,-80,248
1787986398270817,110,-80,248
1787986398291471,110,-80,248
1787986398311271,110,-80,248
1787986398331616,110,-80,248
1787986398351116,110,-80,248
1787986398370598,110,-80,248
1787986398391453,110,-80,248
1787986398410762,110,-80,248
1787986398431040,110,-80,248
1787986398451028,110,-80,248
1787986398471319,110,-80,248
1787986398490811,110,-80,248
1787986398510589,110,-80,248
1787986398531478,110,-80,248
1787986398550839,110,-80,248
1787986398570797,110,-80,248
1787986398591347,110,-80,248
1787986398611230,110,-80,248
1787986398630514,110,-80,248
1787986398651350,110,-80,248
1787986398671352,110,-80,248
1787986398690820,110,-80,248
1787986398711351,110,-80,248
1787986398731239,110,-80,248
1787986398750841,110,-80,248
1787986398770815,110,-80,248
1787986398790538,110,-80,248
1787986398810857,110,-80,248
1787986398830916,110,-80,248
1787986398851020,110,-80,248
1787986398870640,110,-80,248
1787986398890824,110,-80,248
1787986398910682,110,-80,248
1787986398930641,110,-80,248
1787986398950494,110,-80,248
1787986398970529,110,-80,248
1787986398991111,110,-80,248
1787986399010739,110,-80,248
1787986399030782,110,-80,248
1787986399051318,110,-80,248
1787986399070651,110,-80,248
1787986399090507,110,-80,248
1787986399111535,110,-80,248
1787986399131586,110,-80,248
1787986399150930,110,-80,248
1787986399170894,110,-80,248
1787986399190687,110,-80,248
1787986399211606,110,-80,248
1787986399231140,110,-80,248
1787986399250511,110,-80,248
1787986399271492,110,-80,248
1787986399290724,110,-80,248
1787986399311505,110,-80,248
1787986399331285,110,-80,248
1787986399351257,110,-80,248
1787986399371243,110,-80,248
1787986399391294,110,-80,248
1787986399411207,110,-80,248
1787986399431115,110,-80,248
1787986399450757,110,-80,248
1787986399470746,110,-80,248
1787986399490820,110,-80,248
1787986399510972,110,-80,248
1787986399531176,110,-80,248
1787986399550487,110,-80,248
1787986399571081,110,-80,248
1787986399591456,110,-80,248
1787986399611030,110,-80,248
1787986399631336,110,-80,248
1787986399651041,110,-80,248
1787986399670825,110,-80,248
1787986399691420,110,-80,248
1787986399711104,110,-80,248
1787986399731014,110,-80,248
1787986399750788,110,-80,248
1787986399771510,110,-80,248
1787986399790661,110,-80,248
1787986399810997,110,-80,248
1787986399831117,110,-80,248
1787986399851409,110,-80,248
1787986399871085,110,-80,248
1787986399890714,110,-80,248
1787986399910639,110,-80,248
1787986399930651,110,-80,248
1787986399951229,110,-80,248
1787986399971441,110,-80,248
1787986399991244,110,-80,248
1787986400011052,110,-80,248
1787986400031306,110,-80,248
1787986400050793,110,-80,248
1787986400071456,110,-80,248
1787986400091268,110,-80,248
1787986400110621,110,-80,248
1787986400131556,110,-80,248
1787986400151357,110,-80,248
1787986400170803,110,-80,248
1787986400191068,110,-70,248
1787986400210881,110,-70,248
1787986400231422,110,-70,248
1787986400251077,110,-70,248
1787986400271202,110,-70,248
1787986400291304,110,-70,248
1787986400311491,110,-70,248
1787986400330446,110,-70,248
1787986400350706,110,-70,248
1787986400370703,110,-70,248
1787986400391307,110,-70,248
1787986400411256,110,-70,248
1787986400430928,110,-70,248
1787986400451521,110,-70,248
1787986400470534,110,-70,248
1787986400490647,110,-70,248
1787986400511072,110,-70,248
1787986400530931,110,-60,248
1787986400550491,110,-60,248
1787986400571396,110,-60,248
1787986400591441,110,-60,248
1787986400610529,110,-60,248
1787986400631318,110,-60,248
1787986400650781,110,-60,248
1787986400671110,110,-60,248
1787986400690618,110,-60,248
1787986400711071,110,-60,248
1787986400731403,110,-60,248
1787986400750789,110,-60,248
1787986400771292,110,-60,248
1787986400791226,110,-60,248
1787986400810910,110,-60,248
1787986400830690,110,-50,248
1787986400851581,110,-50,248
1787986400870599,110,-50,248
1787986400891285,110,-50,248
1787986400910943,110,-50,248
1787986400930603,110,-50,248
1787986400951004,110,-50,248
1787986400970755,110,-50,248
1787986400990706,110,-50,248
1787986401011127,110,-50,248
1787986401030556,110,-50,248
1787986401051096,110,-50,248
1787986401071040,110,-50,248
1787986401090639,110,-50,248
1787986401110509,110,-50,248
1787986401131331,110,-50,248
1787986401151224,110,-50,248
1787986401170468,110,-50,248
1787986401190622,110,-40,248
1787986401210790,110,-40,248
1787986401231038,110,-40,248
1787986401251297,110,-40,248
1787986401271285,110,-40,248
1787986401291130,110,-40,248
1787986401311089,110,-40,248
1787986401330523,110,-40,248
1787986401351030,110,-40,248
1787986401370584,110,-40,248
1787986401391322,110,-40,248
1787986401411321,110,-40,248
1787986401430840,110,-40,248
1787986401451522,110,-40,248
1787986401471113,110,-40,248
1787986401490940,110,-30,248
1787986401511222,110,-30,248
1787986401530590,110,-30,248
1787986401550609,110,-30,248
1787986401571017,110,-30,248
1787986401591301,110,-30,248
1787986401611543,110,-30,248
1787986401630662,110,-30,248
1787986401650676,110,-30,248
1787986401671400,110,-30,248
1787986401691098,110,-30,248
1787986401710500,110,-30,248
1787986401736276,110,-30,248
1787986401756907,110,-30,248
1787986401776660,110,-30,248
1787986401797454,110,-30,248
1787986401816883,110,-30,248
1787986401837088,110,-30,248
1787986401856889,110,-20,248
1787986401876837,110,-20,248
1787986401897411,110,-20,248
1787986401917295,110,-20,248
1787986401937427,110,-20,248
1787986401957356,110,-20,248
1787986401976931,110,-20,248
1787986401996880,110,-20,248
1787986402016900,110,-20,248
1787986402036866,110,-20,248
1787986402057081,110,-20,248
1787986402088532,110,-20,248
1787986402109916,110,-20,248
1787986402129953,110,-20,248
1787986402149581,110,-20,248
1787986402170245,110,-10,248
1787986402190382,110,-10,248
1787986402210290,110,-10,248
1787986402229988,110,-10,248
1787986402250324,110,-10,248
1787986402270263,110,-10,248
1787986402290372,110,-10,248
1787986402309870,110,-10,248
1787986402333318,110,-10,248
1787986402350286,110,-10,248
1787986402369702,110,-10,248
1787986402389640,110,-10,248
1787986402410025,110,-10,248
1787986402430054,110,-10,248
1787986402450215,110,-10,248
1787986402470023,110,-10,248
1787986402490160,110,-10,248
1787986402510109,110,-10,248
1787986402530305,110,-10,248
1787986402550078,110,-10,248
1787986402570265,110,-10,248
1787986402589888,110,0,248
1787986402610401,110,0,248
1787986402629465,110,0,248
1787986402649487,110,0,248
1787986402670346,110,0,248
1787986402690276,110,0,248
1787986402710318,110,0,248
1787986402730429,110,0,248
1787986402750447,110,0,248
1787986402771862,110,0,248
1787986402790065,110,0,248
1787986402809601,110,0,248
1787986402830108,110,0,248
1787986402849972,110,0,248
1787986402875263,110,0,248
1787986402896472,110,0,248
1787986402916406,110,0,248
1787986402936656,110,0,248
1787986402956448,110,0,248
1787986402976286,110,0,248
1787986402995965,110,0,248
1787986403016402,110,0,248
1787986403036079,110,0,248
1787986403056181,110,0,248
1787986403075790,110,0,248
1787986403096269,110,0,248
1787986403117725,110,0,248
1787986403135820,110,0,248
1787986403155740,110,0,248
1787986403175462,110,0,248
1787986403196229,110,0,248
1787986403215434,110,0,248
1787986403236366,110,0,248
1787986403255669,110,0,248
1787986403276050,110,0,248
1787986403295659,110,0,248
1787986403316209,110,0,248
1787986403335826,110,0,248
1787986403355993,110,0,248
1787986403376370,110,0,248
1787986403396196,110,0,248
1787986403416124,110,0,248
1787986403436137,110,0,248
1787986403456358,110,0,248
1787986403475938,110,0,248
1787986403495808,110,0,248
1787986403516316,110,0,248
1787986403536035,110,0,248
1787986403556037,110,0,248
1787986403585956,110,0,248
1787986403606960,110,0,248
1787986403626745,110,0,248
1787986403647401,110,0,248
1787986403666566,110,0,248
1787986403687104,110,0,248
1787986403706480,110,0,248
1787986403726680,110,0,248
1787986403747365,110,0,248
1787986403767132,110,0,248
1787986403786772,110,0,248
1787986403807077,110,0,248
1787986403826541,110,0,248
1787986403847176,110,0,248
1787986403866930,110,0,248
1787986403886641,110,0,248
1787986403907333,110,0,248
1787986403927398,110,0,248
1787986403946559,110,0,248
1787986403967196,110,0,248
1787986403987002,110,0,248
1787986404006877,110,0,248
1787986404027316,110,0,248
1787986404047191,110,0,248
1787986404066626,110,0,248
1787986404086868,110,0,248
1787986404106464,110,0,248
1787986404127052,110,0,248
1787986404146842,110,0,248
1787986404166574,110,0,248
1787986404187361,110,0,248
1787986404207221,110,0,248
1787986404227106,110,0,248
1787986404247060,110,0,248
1787986404266724,110,0,248
1787986404287108,110,0,248
1787986404306462,110,0,248
1787986404327071,110,0,248
1787986404346513,110,0,248
1787986404367585,110,0,248
1787986404387309,110,0,248
1787986404407473,110,0,248
1787986404427178,110,0,248
1787986404447186,110,0,248
1787986404466692,110,0,248
1787986404487404,110,0,248
1787986404506567,110,0,248
1787986404527017,110,0,248
1787986404546517,110,0,248
1787986404566885,110,0,248
1787986404587212,110,0,248
1787986404607009,110,0,248
1787986404627407,110,0,248
1787986404646990,110,0,248
1787986404666643,110,0,248
1787986404686715,110,0,248
1787986404706669,110,0,248
1787986404726570,110,0,248
1787986404746790,110,0,248
1787986404766680,110,0,248
1787986404787422,110,0,248
1787986404807533,110,0,248
1787986404827438,110,0,248
1787986404846913,110,0,248
1787986404866898,110,0,248
1787986404887367,110,0,248
1787986404907088,110,0,248
1787986404927420,110,0,248
1787986404946949,110,0,248
1787986404967472,110,0,248
1787986404986478,110,0,248
1787986405006502,110,0,248
1787986405027457,110,0,248
1787986405047242,110,0,248
1787986405066717,110,0,248
1787986405087288,110,0,248
1787986405107091,110,0,248
1787986405126948,110,0,248
1787986405148040,110,0,248
1787986405167337,110,0,248
1787986405186972,110,0,248
1787986405207220,110,0,248
1787986405227187,110,0,248
1787986405247370,110,0,248
1787986405267505,110,0,248
1787986405286462,110,0,248
1787986405307035,110,0,248
1787986405326730,110,0,248
1787986405346566,110,0,248
1787986405366549,110,0,248
1787986405386550,110,0,248
1787986405406563,110,0,248
1787986405427018,110,0,248
1787986405447303,110,0,248
1787986405466724,110,0,248
1787986405487290,110,0,248
1787986405507038,110,0,248
1787986405526609,110,0,248
1787986405547223,110,0,248
1787986405567182,110,0,248
1787986405587436,110,0,248
1787986405606529,110,0,248
1787986405627241,110,0,248
1787986405647246,110,0,248
1787986405667432,110,0,248
1787986405686477,110,0,248
1787986405707548,110,0,248
1787986405726804,110,0,248
1787986405746647,110,0,248
1787986405766610,110,0,248
1787986405787166,110,0,248
1787986405806673,110,0,248
1787986405826513,110,0,248
1787986405846967,110,0,248
1787986405867323,110,0,248
1787986405887194,110,0,248
1787986405906748,110,0,248
1787986405926531,110,0,248
1787986405946718,110,0,248
1787986405967110,110,0,248
1787986405987329,110,0,248
1787986406006906,110,0,248
1787986406026574,110,0,248
1787986406046706,110,0,248
1787986406066568,110,0,248
1787986406087361,110,0,248
1787986406106893,110,0,248
1787986406126894,110,0,248
