capture_us,seq,tick_id,region_id,battery,roll,pitch,yaw,motors
1787986423315909,148202,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423334881,148211,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423354039,148220,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423377362,148229,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423395214,148238,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423415429,148247,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423436400,148256,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423454772,148265,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423475047,148274,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423494381,148283,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423514848,148292,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423536979,148301,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423554941,148310,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423575780,148319,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423595047,148328,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423615058,148337,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423634238,148346,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423654430,148355,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423675993,148364,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423695566,148373,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423714788,148382,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423735225,148391,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423755148,148400,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423776426,148409,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423794538,148418,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423815776,148427,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423834519,148437,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423855027,148446,0,255,91,0.17,13.57,13.64,-20.12;38.55;0.35;-21.06;39.8;0.59;26.47;17.84;0.59;26.47;17.84;0.12;42.06;-5.25;38.47
1787986423875323,148455,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986423894715,148464,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986423914498,148473,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986423935335,148482,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986423954994,148491,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986423976974,148500,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986423996250,148509,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424017299,148518,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424035190,148527,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424056151,148536,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424075852,148545,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424094136,148554,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424114946,148563,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424167353,148565,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424169295,148567,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424175346,148590,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424194385,148599,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424214374,148608,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424233886,148617,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424255376,148626,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424275770,148635,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424297103,148644,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424315012,148653,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424334398,148662,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424354828,148671,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424375238,148680,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424395132,148689,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424416737,148698,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424435141,148707,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424454306,148716,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424474630,148725,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424496158,148734,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424515964,148743,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424537292,148752,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424554104,148761,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424575937,148770,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424595664,148779,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424614052,148788,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424636694,148797,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424655677,148806,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424674163,148815,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424695947,148824,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424715684,148833,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424733901,148842,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424755681,148851,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424775135,148860,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424795985,148869,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424815473,148878,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424834645,148888,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424856774,148897,0,255,88,-0.93,12.56,13.14,-21.53;42.94;-0.12;-21.06;39.8;0.59;26.94;15.96;-0.35;28.82;10.31;0.12;42.06;-5.25;38.47
1787986424875175,148906,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986424895588,148915,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986424916711,148924,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986424934247,148933,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986424955427,148942,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986424976072,148951,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986424995063,148960,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425016463,148969,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425036182,148978,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425053929,148987,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425077075,148996,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425097304,149005,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425115374,149014,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425134939,149023,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425155017,149032,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425175563,149041,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425195407,149050,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425214567,149059,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425235888,149068,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425255482,149077,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425274544,149086,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425295736,149095,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425316264,149104,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425334405,149113,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425355578,149122,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425374888,149131,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425394405,149140,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425416424,149149,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425434774,149158,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425454972,149167,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425484593,149176,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425493917,149185,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425516727,149194,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425535869,149203,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425566359,149212,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425574908,149221,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425595478,149230,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425615056,149239,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425634854,149248,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425654966,149257,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425674756,149266,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425695076,149275,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425714110,149284,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425736253,149293,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425754960,149302,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425773982,149311,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425796577,149320,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425815052,149329,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425838139,149332,0,255,89,0.22,14,7.77,-20.59;39.18;0.59;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425855379,149348,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425874923,149357,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425897476,149366,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425914570,149375,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425934760,149384,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425954952,149393,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425974438,149402,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986425996382,149411,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986426015563,149420,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986426036292,149429,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986426056483,149438,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986426074997,149447,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986426094830,149456,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986426115070,149465,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986426135090,149474,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986426154574,149483,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986426175003,149492,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986426194996,149501,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986426215577,149510,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986426237148,149519,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986426255115,149528,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986426275636,149537,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986426295055,149546,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986426315481,149555,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986426334279,149564,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
1787986426354687,149573,0,255,89,0.32,14.04,7.54,-20.59;39.18;0.82;-22;39.18;1.29;26.47;17.22;-0.35;26.94;17.84;0.12;42.06;-4.75;38.47
